CP014715.1_cds_AOA66514.1_1032	[locus_tag=AT250_GQ6801908]
CP014715.1_cds_AOA65814.1_1033	[locus_tag=AT250_GQ6801907]
CP014715.1_cds_AOA66903.1_1034	[locus_tag=AT250_GQ6801906]
CP014715.1_cds_AOA66840.1_1035	[gene=URB1]
CP014715.1_cds_AOA65833.1_1036	[gene=HCM1]
CP014715.1_cds_AOA65994.1_1037	[locus_tag=AT250_GQ6801903]
CP014715.1_cds_AOA66315.1_1038	[locus_tag=AT250_GQ6801902]
CP014715.1_cds_AOA65773.1_1039	[locus_tag=AT250_GQ6801901]
CP014715.1_cds_AOA66612.1_1040	[locus_tag=AT250_GQ6801900]
CP014715.1_cds_AOA66778.1_1041	[locus_tag=AT250_GQ6801899]
CP014715.1_cds_AOA66472.1_1042	[gene=PGK1]
CP014715.1_cds_AOA66116.1_1043	[gene=ARG82]
CP014715.1_cds_AOA66864.1_1044	[gene=SSO2]
CP014715.1_cds_AOA65469.1_1045	[gene=FAS2]
CP014715.1_cds_AOA66779.1_1046	[gene=STB3]
CP014715.1_cds_AOA65889.1_1047	[gene=STM1]
CP014715.1_cds_AOA66650.1_1048	[gene=SEC7]
CP014715.1_cds_AOA65951.1_1049	[locus_tag=AT250_GQ6801891]
CP014715.1_cds_AOA66670.1_1050	[locus_tag=AT250_GQ6801890]
CP014715.1_cds_AOA66159.1_1051	[gene=NDE1]
CP014715.1_cds_AOA66733.1_1052	[gene=DRE2]
CP014715.1_cds_AOA66588.1_1053	[locus_tag=AT250_GQ6801887]
CP014715.1_cds_AOA65397.1_1054	[gene=CMK2]
CP014715.1_cds_AOA66696.1_1055	[gene=HEM3]
CP014715.1_cds_AOA65487.1_1056	[gene=YDR248C]
CP014715.1_cds_AOA65408.1_1057	[gene=ERG10]
CP014715.1_cds_AOA65986.1_1058	[gene=SSN3]
CP014715.1_cds_AOA65412.1_1059	[gene=YPL041C]
CP014715.1_cds_AOA65436.1_1060	[locus_tag=AT250_GQ6801880]
CP014715.1_cds_AOA66320.1_1061	[gene=COY1]
CP014715.1_cds_AOA66785.1_1062	[gene=SWI3]
CP014715.1_cds_AOA65991.1_1063	[gene=ATG7]
CP014715.1_cds_AOA65704.1_1064	[gene=SDA1]
CP014715.1_cds_AOA66675.1_1065	[gene=NNK1]
CP014715.1_cds_AOA65613.1_1066	[locus_tag=AT250_GQ6801874]
CP014715.1_cds_AOA66164.1_1067	[gene=ERG20]
CP014715.1_cds_AOA65844.1_1068	[gene=HST2]
CP014715.1_cds_AOA66678.1_1069	[gene=TAE2]
CP014715.1_cds_AOA66267.1_1070	[gene=RET3]
CP014715.1_cds_AOA65518.1_1071	[gene=TAF3]
CP014715.1_cds_AOA65938.1_1072	[gene=RRP12]
CP014715.1_cds_AOA66342.1_1073	[gene=MRPS16]
CP014715.1_cds_AOA65648.1_1074	[gene=YPL014W]
CP014715.1_cds_AOA66224.1_1075	[gene=STB5]
CP014715.1_cds_AOA66385.1_1076	[gene=THG1]
CP014715.1_cds_AOA65808.1_1077	[gene=RPA135]
CP014715.1_cds_AOA65811.1_1078	[gene=PMR1]
CP014715.1_cds_AOA65924.1_1079	[locus_tag=AT250_GQ6801861]
CP014715.1_cds_AOA66821.1_1080	[locus_tag=AT250_GQ6801860]
CP014715.1_cds_AOA66653.1_1081	[gene=UBC12]
CP014715.1_cds_AOA65892.1_1082	[gene=RRP8]
CP014715.1_cds_AOA65829.1_1083	[gene=STN1]
CP014715.1_cds_AOA65471.1_1084	[locus_tag=AT250_GQ6801856]
CP014715.1_cds_AOA65547.1_1085	[locus_tag=AT250_GQ6801855]
CP014715.1_cds_AOA66293.1_1086	[locus_tag=AT250_GQ6801854]
CP014715.1_cds_AOA66335.1_1087	[locus_tag=AT250_GQ6801853]
CP014715.1_cds_AOA66167.1_1088	[locus_tag=AT250_GQ6801852]
CP014715.1_cds_AOA65702.1_1089	[locus_tag=AT250_GQ6801851]
CP014715.1_cds_AOA65499.1_1090	[gene=THO1]
CP014715.1_cds_AOA65375.1_1091	[gene=VHR1]
CP014715.1_cds_AOA66521.1_1092	[locus_tag=AT250_GQ6801848]
CP014715.1_cds_AOA66524.1_1093	[gene=ICL1]
CP014715.1_cds_AOA66205.1_1094	[gene=GCN4]
CP014715.1_cds_AOA66710.1_1095	[locus_tag=AT250_GQ6801845]
CP014715.1_cds_AOA66490.1_1096	[gene=AGE2]
CP014715.1_cds_AOA66856.1_1097	[locus_tag=AT250_GQ6801843]
CP014715.1_cds_AOA66843.1_1098	[gene=PLP2]
CP014715.1_cds_AOA66801.1_1099	[gene=CWC22]
CP014715.1_cds_AOA66587.1_1100	[gene=ENP2]
CP014715.1_cds_AOA66113.1_1101	[locus_tag=AT250_GQ6801839]
CP014715.1_cds_AOA66128.1_1102	[gene=YOL057W]
CP014715.1_cds_AOA65897.1_1103	[locus_tag=AT250_GQ6801837]
CP014715.1_cds_AOA66687.1_1104	[gene=EMW1]
CP014715.1_cds_AOA65846.1_1105	[gene=PEX8]
CP014715.1_cds_AOA66276.1_1106	[gene=YOL073C]
CP014715.1_cds_AOA66064.1_1107	[gene=PAC10]
CP014715.1_cds_AOA66181.1_1108	[locus_tag=AT250_GQ6801832]
CP014715.1_cds_AOA66081.1_1109	[gene=RPS19A]
CP014715.1_cds_AOA66080.1_1110	[gene=RPS19A]
CP014715.1_cds_AOA65914.1_1111	[gene=TRM11]
CP014715.1_cds_AOA66438.1_1112	[gene=HRP1]
CP014715.1_cds_AOA66355.1_1113	[gene=DFG10]
CP014715.1_cds_AOA66507.1_1114	[gene=DBP10]
CP014715.1_cds_AOA65502.1_1115	[gene=TPK2]
CP014715.1_cds_AOA66452.1_1116	[gene=MNP1]
CP014715.1_cds_AOA65628.1_1117	[gene=RPB9]
CP014715.1_cds_AOA65654.1_1118	[gene=MCM6]
CP014715.1_cds_AOA66273.1_1119	[locus_tag=AT250_GQ6801822]
CP014715.1_cds_AOA65446.1_1120	[gene=YIL108W]
CP014715.1_cds_AOA66900.1_1121	[gene=CAK1]
CP014715.1_cds_AOA66097.1_1122	[locus_tag=AT250_GQ6801819]
CP014715.1_cds_AOA66130.1_1123	[gene=SPT8]
CP014715.1_cds_AOA65774.1_1124	[gene=CAF16]
CP014715.1_cds_AOA65845.1_1125	[gene=ERG3]
CP014715.1_cds_AOA65541.1_1126	[locus_tag=AT250_GQ6801815]
CP014715.1_cds_AOA65427.1_1127	[locus_tag=AT250_GQ6801814]
CP014715.1_cds_AOA66721.1_1128	[gene=YLR050C]
CP014715.1_cds_AOA66232.1_1129	[locus_tag=AT250_GQ6801812]
CP014715.1_cds_AOA65516.1_1130	[locus_tag=AT250_GQ6801811]
CP014715.1_cds_AOA66895.1_1131	[gene=YCR090C]
CP014715.1_cds_AOA66648.1_1132	[locus_tag=AT250_GQ6801809]
CP014715.1_cds_AOA65968.1_1133	[gene=TRM112]
CP014715.1_cds_AOA66104.1_1134	[gene=FPK1]
CP014715.1_cds_AOA66885.1_1135	[gene=MSH3]
CP014715.1_cds_AOA66660.1_1136	[gene=CWC21]
CP014715.1_cds_AOA66255.1_1137	[locus_tag=AT250_GQ6801804]
CP014715.1_cds_AOA66288.1_1138	[gene=PEF1]
CP014715.1_cds_AOA66569.1_1139	[gene=PIK1]
CP014715.1_cds_AOA66529.1_1140	[gene=GPI13]
CP014715.1_cds_AOA66038.1_1141	[locus_tag=AT250_GQ6801799]
CP014715.1_cds_AOA66658.1_1142	[locus_tag=AT250_GQ6801798]
CP014715.1_cds_AOA66565.1_1143	[gene=RVS161]
CP014715.1_cds_AOA65449.1_1144	[gene=SAT4]
CP014715.1_cds_AOA66865.1_1145	[gene=NPR3]
CP014715.1_cds_AOA65995.1_1146	[locus_tag=AT250_GQ6801794]
CP014715.1_cds_AOA66917.1_1147	[gene=YLL032C]
CP014715.1_cds_AOA66601.1_1148	[gene=CKI1]
CP014715.1_cds_AOA65528.1_1149	[locus_tag=AT250_GQ6801791]
CP014715.1_cds_AOA65771.1_1150	[gene=SNO1]
CP014715.1_cds_AOA65611.1_1151	[gene=SNZ2]
CP014715.1_cds_AOA65649.1_1152	[gene=AIM17]
CP014715.1_cds_AOA66120.1_1153	[gene=MEP2]
CP014715.1_cds_AOA66905.1_1154	[locus_tag=AT250_GQ6801785]
CP014715.1_cds_AOA66346.1_1155	[gene=VPS38]
CP014715.1_cds_AOA66348.1_1156	[gene=TIM22]
CP014715.1_cds_AOA65380.1_1157	[gene=DUG3]
CP014715.1_cds_AOA66634.1_1158	[locus_tag=AT250_GQ6801781]
CP014715.1_cds_AOA65898.1_1159	[gene=DTD1]
CP014715.1_cds_AOA66236.1_1160	[locus_tag=AT250_GQ6801779]
CP014715.1_cds_AOA65465.1_1161	[gene=YNL011C]
CP014715.1_cds_AOA65457.1_1162	[gene=UPS1]
CP014715.1_cds_AOA66740.1_1163	[gene=UGA3]
CP014715.1_cds_AOA66416.1_1164	[gene=UGX2]
CP014715.1_cds_AOA66609.1_1165	[gene=NOP56]
CP014715.1_cds_AOA66054.1_1166	[gene=PBA1]
CP014715.1_cds_AOA66196.1_1167	[gene=YKE2]
CP014715.1_cds_AOA66184.1_1168	[gene=COQ9]
CP014715.1_cds_AOA66716.1_1169	[gene=CBF1]
CP014715.1_cds_AOA65456.1_1170	[gene=NTA1]
CP014715.1_cds_AOA66425.1_1171	[gene=MNN4]
CP014715.1_cds_AOA66668.1_1172	[locus_tag=AT250_GQ6801767]
CP014715.1_cds_AOA65641.1_1173	[gene=CWC24]
CP014715.1_cds_AOA66008.1_1174	[gene=PEX30]
CP014715.1_cds_AOA65633.1_1175	[gene=TFG2]
CP014715.1_cds_AOA66115.1_1176	[gene=PRP18]
CP014715.1_cds_AOA65415.1_1177	[gene=WSC3]
CP014715.1_cds_AOA66580.1_1178	[locus_tag=AT250_GQ6801761]
CP014715.1_cds_AOA66638.1_1179	[gene=ALG11]
CP014715.1_cds_AOA65423.1_1180	[gene=SLM1]
CP014715.1_cds_AOA66352.1_1181	[gene=MOB1]
CP014715.1_cds_AOA65656.1_1182	[locus_tag=AT250_GQ6801757]
CP014715.1_cds_AOA65605.1_1183	[gene=LYS21]
CP014715.1_cds_AOA66243.1_1184	[gene=RPS9A]
CP014715.1_cds_AOA66251.1_1185	[gene=RPL21B]
CP014715.1_cds_AOA66250.1_1186	[gene=RPL21B]
CP014715.1_cds_AOA65573.1_1187	[gene=RIM2]
CP014715.1_cds_AOA66218.1_1188	[gene=BEM3]
CP014715.1_cds_AOA66330.1_1189	[gene=LIP5]
CP014715.1_cds_AOA65572.1_1190	[gene=BGL2]
CP014715.1_cds_AOA65582.1_1191	[gene=YMR310C]
CP014715.1_cds_AOA66501.1_1192	[gene=BFR1]
CP014715.1_cds_AOA65524.1_1193	[gene=MCA1]
CP014715.1_cds_AOA65607.1_1194	[gene=FLR1]
CP014715.1_cds_AOA66582.1_1195	[gene=GEA2]
CP014715.1_cds_AOA65933.1_1196	[gene=PEX7]
CP014715.1_cds_AOA66043.1_1197	[gene=SPT21]
CP014715.1_cds_AOA65421.1_1198	[gene=SPO71]
CP014715.1_cds_AOA65801.1_1199	[locus_tag=AT250_GQ6801737]
CP014715.1_cds_AOA65381.1_1200	[locus_tag=AT250_GQ6801736]
CP014715.1_cds_AOA66098.1_1201	[locus_tag=AT250_GQ6801735]
CP014715.1_cds_AOA65716.1_1202	[gene=STE5]
CP014715.1_cds_AOA65403.1_1203	[locus_tag=AT250_GQ6801733]
CP014715.1_cds_AOA65377.1_1204	[locus_tag=AT250_GQ6801732]
CP014715.1_cds_AOA65859.1_1205	[locus_tag=AT250_GQ6801731]
CP014715.1_cds_AOA66442.1_1206	[gene=RTC1]
CP014715.1_cds_AOA66440.1_1207	[locus_tag=AT250_GQ6801729]
CP014715.1_cds_AOA66077.1_1208	[locus_tag=AT250_GQ6801728]
CP014715.1_cds_AOA66260.1_1209	[locus_tag=AT250_GQ6801727]
CP014715.1_cds_AOA65612.1_1210	[locus_tag=AT250_GQ6801726]
CP014715.1_cds_AOA66400.1_1211	[locus_tag=AT250_GQ6801725]
CP014715.1_cds_AOA66207.1_1212	[gene=ALG13]
CP014715.1_cds_AOA66669.1_1213	[locus_tag=AT250_GQ6801723]
CP014715.1_cds_AOA65370.1_1214	[gene=ADE1]
CP014715.1_cds_AOA66622.1_1215	[gene=KIN3]
CP014715.1_cds_AOA65794.1_1216	[gene=SEC6]
CP014715.1_cds_AOA65700.1_1217	[locus_tag=AT250_GQ6801719]
CP014715.1_cds_AOA66247.1_1218	[locus_tag=AT250_GQ6801718]
CP014715.1_cds_AOA65454.1_1219	[gene=RTT105]
CP014715.1_cds_AOA65969.1_1220	[gene=RRP40]
CP014715.1_cds_AOA66887.1_1221	[gene=FIG4]
CP014715.1_cds_AOA66825.1_1222	[gene=PPM2]
CP014715.1_cds_AOA65749.1_1223	[gene=ILV3]
CP014715.1_cds_AOA66303.1_1224	[gene=MLS1]
CP014715.1_cds_AOA65558.1_1225	[gene=DAS2]
CP014715.1_cds_AOA66715.1_1226	[locus_tag=AT250_GQ6801710]
CP014715.1_cds_AOA66625.1_1227	[locus_tag=AT250_GQ6801709]
CP014715.1_cds_AOA66108.1_1228	[gene=SES1]
CP014715.1_cds_AOA65440.1_1229	[gene=GIP1]
CP014715.1_cds_AOA66028.1_1230	[gene=ATP3]
CP014715.1_cds_AOA65856.1_1231	[gene=YER077C]
CP014715.1_cds_AOA66613.1_1232	[gene=PCI8]
CP014715.1_cds_AOA66794.1_1233	[locus_tag=AT250_GQ6801697]
CP014715.1_cds_AOA65776.1_1234	[locus_tag=AT250_GQ6801696]
CP014715.1_cds_AOA65825.1_1235	[gene=GPI1]
CP014715.1_cds_AOA66815.1_1236	[gene=RPS0A]
CP014715.1_cds_AOA66424.1_1237	[gene=FRE8]
CP014715.1_cds_AOA65602.1_1238	[locus_tag=AT250_GQ6801692]
CP014715.1_cds_AOA65705.1_1239	[gene=AMA1]
CP014715.1_cds_AOA66482.1_1240	[gene=MTC6]
CP014715.1_cds_AOA66722.1_1241	[gene=DIE2]
CP014715.1_cds_AOA65470.1_1242	[locus_tag=AT250_GQ6801688]
CP014715.1_cds_AOA66828.1_1243	[gene=PHB2]
CP014715.1_cds_AOA65736.1_1244	[gene=NAS6]
CP014715.1_cds_AOA66725.1_1245	[locus_tag=AT250_GQ6801685]
CP014715.1_cds_AOA65783.1_1246	[gene=ZPR1]
CP014715.1_cds_AOA65657.1_1247	[gene=CMC1]
CP014715.1_cds_AOA65382.1_1248	[gene=SPC24]
CP014715.1_cds_AOA66918.1_1249	[gene=MRPL31]
CP014715.1_cds_AOA66578.1_1250	[gene=YAP7]
CP014715.1_cds_AOA66027.1_1251	[gene=AIM9]
CP014715.1_cds_AOA66200.1_1252	[locus_tag=AT250_GQ6801677]
CP014715.1_cds_AOA65977.1_1253	[gene=CYS3]
CP014715.1_cds_AOA66026.1_1254	[gene=RPS15]
CP014715.1_cds_AOA65451.1_1255	[gene=DEP1]
CP014715.1_cds_AOA66407.1_1256	[gene=NOP12]
CP014715.1_cds_AOA66017.1_1257	[gene=LAP3]
CP014715.1_cds_AOA66749.1_1258	[gene=RRT8]
CP014715.1_cds_AOA65817.1_1259	[gene=GSH2]
CP014715.1_cds_AOA66039.1_1260	[gene=STT3]
CP014715.1_cds_AOA66149.1_1261	[gene=KIP3]
CP014715.1_cds_AOA66476.1_1262	[gene=GAL83]
CP014715.1_cds_AOA66907.1_1263	[gene=MDM34]
CP014715.1_cds_AOA65563.1_1264	[locus_tag=AT250_GQ6801665]
CP014715.1_cds_AOA66194.1_1265	[gene=SKI8]
CP014715.1_cds_AOA65852.1_1266	[gene=LAS1]
CP014715.1_cds_AOA66709.1_1267	[gene=VPS35]
CP014715.1_cds_AOA65720.1_1268	[gene=TSR1]
CP014715.1_cds_AOA65681.1_1269	[gene=REH1]
CP014715.1_cds_AOA66006.1_1270	[gene=VAC14]
CP014715.1_cds_AOA65758.1_1271	[locus_tag=AT250_GQ6801658]
CP014715.1_cds_AOA66699.1_1272	[gene=STE23]
CP014715.1_cds_AOA66045.1_1273	[locus_tag=AT250_GQ6801656]
CP014715.1_cds_AOA66444.1_1274	[locus_tag=AT250_GQ6801655]
CP014715.1_cds_AOA66339.1_1275	[gene=YNL247W]
CP014715.1_cds_AOA66090.1_1276	[locus_tag=AT250_GQ6801653]
CP014715.1_cds_AOA65404.1_1277	[locus_tag=AT250_GQ6801652]
CP014715.1_cds_AOA65800.1_1278	[gene=POP1]
CP014715.1_cds_AOA65478.1_1279	[locus_tag=AT250_GQ6801650]
CP014715.1_cds_AOA66033.1_1280	[gene=JJJ1]
CP014715.1_cds_AOA66525.1_1281	[locus_tag=AT250_GQ6801648]
CP014715.1_cds_AOA66127.1_1282	[gene=SQS1]
CP014715.1_cds_AOA66771.1_1283	[gene=ATG4]
CP014715.1_cds_AOA66616.1_1284	[gene=SSU72]
CP014715.1_cds_AOA65417.1_1285	[gene=GUD1]
CP014715.1_cds_AOA65512.1_1286	[locus_tag=AT250_GQ6801643]
CP014715.1_cds_AOA65940.1_1287	[locus_tag=AT250_GQ6801642]
CP014715.1_cds_AOA66734.1_1288	[gene=SMB1]
CP014715.1_cds_AOA66369.1_1289	[gene=CHZ1]
CP014715.1_cds_AOA66914.1_1290	[gene=YPT32]
CP014715.1_cds_AOA65557.1_1291	[gene=SPT16]
CP014715.1_cds_AOA65551.1_1292	[gene=SOK2]
CP014715.1_cds_AOA66550.1_1293	[locus_tag=AT250_GQ6801636]
CP014715.1_cds_AOA65413.1_1294	[locus_tag=AT250_GQ6801635]
CP014715.1_cds_AOA66078.1_1295	[gene=CSR1]
CP014715.1_cds_AOA66891.1_1296	[gene=CDC24]
CP014715.1_cds_AOA66747.1_1297	[gene=NAM2]
CP014715.1_cds_AOA66254.1_1298	[gene=SMC6]
CP014715.1_cds_AOA66697.1_1299	[gene=CTF3]
CP014715.1_cds_AOA65584.1_1300	[gene=NIF3]
CP014715.1_cds_AOA66460.1_1301	[gene=MRPS35]
CP014715.1_cds_AOA65840.1_1302	[locus_tag=AT250_GQ6801626]
CP014715.1_cds_AOA66473.1_1303	[gene=POX1]
CP014715.1_cds_AOA65653.1_1304	[gene=ESF2]
CP014715.1_cds_AOA66614.1_1305	[locus_tag=AT250_GQ6801623]
CP014715.1_cds_AOA66266.1_1306	[gene=ESP1]
CP014715.1_cds_AOA66492.1_1307	[locus_tag=AT250_GQ6801621]
CP014715.1_cds_AOA66389.1_1308	[locus_tag=AT250_GQ6801620]
CP014715.1_cds_AOA65874.1_1309	[locus_tag=AT250_GQ6801619]
CP014715.1_cds_AOA66053.1_1310	[gene=MRI1]
CP014715.1_cds_AOA66845.1_1311	[locus_tag=AT250_GQ6801617]
CP014715.1_cds_AOA66325.1_1312	[gene=CHC1]
CP014715.1_cds_AOA66412.1_1313	[locus_tag=AT250_GQ6801615]
CP014715.1_cds_AOA65667.1_1314	[locus_tag=AT250_GQ6801614]
CP014715.1_cds_AOA66826.1_1315	[gene=MPH1]
CP014715.1_cds_AOA66915.1_1316	[locus_tag=AT250_GQ6801612]
CP014715.1_cds_AOA66032.1_1317	[gene=ADE6]
CP014715.1_cds_AOA66271.1_1318	[locus_tag=AT250_GQ6801610]
CP014715.1_cds_AOA66489.1_1319	[locus_tag=AT250_GQ6801609]
CP014715.1_cds_AOA65432.1_1320	[gene=ATG11]
CP014715.1_cds_AOA66594.1_1321	[gene=RFC5]
CP014715.1_cds_AOA66365.1_1322	[gene=MRPL16]
CP014715.1_cds_AOA66282.1_1323	[gene=MSF1]
CP014715.1_cds_AOA66738.1_1324	[gene=TAH18]
CP014715.1_cds_AOA66093.1_1325	[locus_tag=AT250_GQ6801603]
CP014715.1_cds_AOA65928.1_1326	[locus_tag=AT250_GQ6801602]
CP014715.1_cds_AOA65944.1_1327	[locus_tag=AT250_GQ6801601]
CP014715.1_cds_AOA66306.1_1328	[locus_tag=AT250_GQ6801600]
CP014715.1_cds_AOA66087.1_1329	[locus_tag=AT250_GQ6801599]
CP014715.1_cds_AOA66351.1_1330	[gene=MSS1]
CP014715.1_cds_AOA66374.1_1331	[locus_tag=AT250_GQ6801597]
CP014715.1_cds_AOA66511.1_1332	[locus_tag=AT250_GQ6801596]
CP014715.1_cds_AOA65839.1_1333	[gene=PDE1]
CP014715.1_cds_AOA66602.1_1334	[gene=PRE4]
CP014715.1_cds_AOA65970.1_1335	[gene=PIL1]
CP014715.1_cds_AOA66259.1_1336	[locus_tag=AT250_GQ6801590]
CP014715.1_cds_AOA66190.1_1337	[locus_tag=AT250_GQ6801589]
CP014715.1_cds_AOA66515.1_1338	[gene=TRA1]
CP014715.1_cds_AOA65683.1_1339	[gene=GEP4]
CP014715.1_cds_AOA66142.1_1340	[locus_tag=AT250_GQ6801586]
CP014715.1_cds_AOA66248.1_1341	[locus_tag=AT250_GQ6801585]
CP014715.1_cds_AOA65910.1_1342	[gene=RAD30]
CP014715.1_cds_AOA66829.1_1343	[locus_tag=AT250_GQ6801583]
CP014715.1_cds_AOA65959.1_1344	[locus_tag=AT250_GQ6801582]
CP014715.1_cds_AOA66513.1_1345	[gene=OXA1]
CP014715.1_cds_AOA66240.1_1346	[locus_tag=AT250_GQ6801580]
CP014715.1_cds_AOA66866.1_1347	[gene=YER152C]
CP014715.1_cds_AOA66534.1_1348	[locus_tag=AT250_GQ6801578]
CP014715.1_cds_AOA65998.1_1349	[locus_tag=AT250_GQ6801577]
CP014715.1_cds_AOA66227.1_1350	[locus_tag=AT250_GQ6801575]
CP014715.1_cds_AOA66890.1_1351	[locus_tag=AT250_GQ6801574]
CP014715.1_cds_AOA66676.1_1352	[gene=UBP3]
CP014715.1_cds_AOA65974.1_1353	[locus_tag=AT250_GQ6801572]
CP014715.1_cds_AOA65447.1_1354	[locus_tag=AT250_GQ6801571]
CP014715.1_cds_AOA65831.1_1355	[locus_tag=AT250_GQ6801570]
CP014715.1_cds_AOA65961.1_1356	[locus_tag=AT250_GQ6801568]
CP014715.1_cds_AOA66183.1_1357	[gene=RPS2]
CP014715.1_cds_AOA65949.1_1358	[gene=NAB2]
CP014715.1_cds_AOA65608.1_1359	[gene=YGL140C]
CP014715.1_cds_AOA65556.1_1360	[gene=COQ8]
CP014715.1_cds_AOA66148.1_1361	[gene=PRP43]
CP014715.1_cds_AOA65688.1_1362	[locus_tag=AT250_GQ6801562]
CP014715.1_cds_AOA66264.1_1363	[gene=MOT2]
CP014715.1_cds_AOA66450.1_1364	[gene=KAP114]
CP014715.1_cds_AOA66655.1_1365	[locus_tag=AT250_GQ6801559]
CP014715.1_cds_AOA65946.1_1366	[gene=RMD8]
CP014715.1_cds_AOA65815.1_1367	[gene=GUS1]
CP014715.1_cds_AOA66379.1_1368	[locus_tag=AT250_GQ6801556]
CP014715.1_cds_AOA66455.1_1369	[gene=CAN1]
CP014715.1_cds_AOA65864.1_1370	[gene=YGR001C]
CP014715.1_cds_AOA66860.1_1371	[gene=NUP60]
CP014715.1_cds_AOA66527.1_1372	[gene=ERG26]
CP014715.1_cds_AOA65923.1_1373	[locus_tag=AT250_GQ6801551]
CP014715.1_cds_AOA66873.1_1374	[gene=VPS8]
CP014715.1_cds_AOA66019.1_1375	[locus_tag=AT250_GQ6801549]
CP014715.1_cds_AOA66737.1_1376	[gene=ARO8]
CP014715.1_cds_AOA65371.1_1377	[locus_tag=AT250_GQ6801547]
CP014715.1_cds_AOA65850.1_1378	[gene=SHG1]
CP014715.1_cds_AOA65576.1_1379	[gene=APE3]
CP014715.1_cds_AOA66877.1_1380	[locus_tag=AT250_GQ6801543]
CP014715.1_cds_AOA66483.1_1381	[gene=SEO1]
CP014715.1_cds_AOA65717.1_1382	[gene=SMD3]
CP014715.1_cds_AOA66726.1_1383	[gene=MIR1]
CP014715.1_cds_AOA66209.1_1384	[locus_tag=AT250_GQ6801539]
CP014715.1_cds_AOA66020.1_1385	[gene=SAC1]
CP014715.1_cds_AOA65466.1_1386	[gene=DOA1]
CP014715.1_cds_AOA66193.1_1387	[gene=YCF1]
CP014715.1_cds_AOA65929.1_1388	[locus_tag=AT250_GQ6801535]
CP014715.1_cds_AOA66310.1_1389	[locus_tag=AT250_GQ6801534]
CP014715.1_cds_AOA66066.1_1390	[locus_tag=AT250_GQ6801533]
CP014715.1_cds_AOA66781.1_1391	[locus_tag=AT250_GQ6801532]
CP014715.1_cds_AOA66538.1_1392	[gene=LAS17]
CP014715.1_cds_AOA66042.1_1393	[locus_tag=AT250_GQ6801530]
CP014715.1_cds_AOA65745.1_1394	[gene=POP8]
CP014715.1_cds_AOA66135.1_1395	[locus_tag=AT250_GQ6801528]
CP014715.1_cds_AOA65989.1_1396	[gene=YPT10]
CP014715.1_cds_AOA66471.1_1397	[gene=IKS1]
CP014715.1_cds_AOA65543.1_1398	[locus_tag=AT250_GQ6801525]
CP014715.1_cds_AOA66872.1_1399	[locus_tag=AT250_GQ6801524]
CP014715.1_cds_AOA66334.1_1400	[gene=TAE1]
CP014715.1_cds_AOA66611.1_1401	[locus_tag=AT250_GQ6801522]
CP014715.1_cds_AOA65725.1_1402	[gene=YKR096W]
CP014715.1_cds_AOA65937.1_1403	[gene=MIS1]
CP014715.1_cds_AOA66839.1_1404	[gene=RAD27]
CP014715.1_cds_AOA66859.1_1405	[gene=MSH2]
CP014715.1_cds_AOA66728.1_1406	[locus_tag=AT250_GQ6801517]
CP014715.1_cds_AOA65406.1_1407	[locus_tag=AT250_GQ6801516]
CP014715.1_cds_AOA65387.1_1408	[gene=KTI12]
CP014715.1_cds_AOA65971.1_1409	[gene=ATP25]
CP014715.1_cds_AOA66558.1_1410	[gene=YAP3]
CP014715.1_cds_AOA66230.1_1411	[gene=UTP15]
CP014715.1_cds_AOA65598.1_1412	[locus_tag=AT250_GQ6801510]
CP014715.1_cds_AOA66441.1_1413	[gene=MTC2]
CP014715.1_cds_AOA66537.1_1414	[gene=VPS1]
CP014715.1_cds_AOA66428.1_1415	[locus_tag=AT250_GQ6801507]
CP014715.1_cds_AOA66154.1_1416	[gene=PAP1]
CP014715.1_cds_AOA66535.1_1417	[gene=OSH6]
CP014715.1_cds_AOA66606.1_1418	[locus_tag=AT250_GQ6801504]
CP014715.1_cds_AOA66012.1_1419	[locus_tag=AT250_GQ6801503]
CP014715.1_cds_AOA65486.1_1420	[gene=YTA12]
CP014715.1_cds_AOA66689.1_1421	[gene=NPL6]
CP014715.1_cds_AOA65673.1_1422	[gene=SGF73]
CP014715.1_cds_AOA65383.1_1423	[gene=ALG2]
CP014715.1_cds_AOA66711.1_1424	[gene=GYP6]
CP014715.1_cds_AOA66370.1_1425	[gene=MHP1]
CP014715.1_cds_AOA65473.1_1426	[gene=RCN1]
CP014715.1_cds_AOA66150.1_1427	[gene=CIC1]
CP014715.1_cds_AOA66371.1_1428	[gene=ELF1]
CP014715.1_cds_AOA66846.1_1429	[locus_tag=AT250_GQ6801493]
CP014715.1_cds_AOA65932.1_1430	[gene=RKR1]
CP014715.1_cds_AOA65609.1_1431	[gene=SRC1]
CP014715.1_cds_AOA65610.1_1432	[gene=SRC1]
CP014715.1_cds_AOA66132.1_1433	[gene=AMD1]
CP014715.1_cds_AOA65531.1_1434	[gene=PFA5]
CP014715.1_cds_AOA66312.1_1435	[gene=CGI121]
CP014715.1_cds_AOA66573.1_1436	[gene=YJL218W]
CP014715.1_cds_AOA65823.1_1437	[locus_tag=AT250_GQ6801486]
CP014715.1_cds_AOA65472.1_1438	[locus_tag=AT250_GQ6801485]
CP014715.1_cds_AOA65552.1_1439	[gene=MRPL28]
CP014715.1_cds_AOA66780.1_1440	[gene=PHO81]
CP014715.1_cds_AOA65452.1_1441	[locus_tag=AT250_GQ6801482]
